,funding_total_usd,country_code,funding_rounds,time_between_first_last_funding,days_in_business,status,Industry_Group_Biotechnology,Industry_Group_Commerce and Shopping,Industry_Group_Community and Lifestyle,Industry_Group_Health Care,Industry_Group_Information Technology,Industry_Group_Internet Services,Industry_Group_Other,Industry_Group_Software
34011,20500000,USA,2,1252,6207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34012,50000,Other,1,0,2920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34013,1250000,Other,1,0,973,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34014,13200000,Other,1,0,3759,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34015,125000,Other,1,0,1419,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34016,13884996,USA,6,1984,3340,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34017,44400000,USA,1,0,3650,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34018,2730152,USA,1,0,1459,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34019,46799996,USA,6,4119,6207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34020,3000000,USA,1,0,1093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34021,58250000,USA,3,938,2267,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34022,219738,USA,1,0,1093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34023,800000,USA,1,0,1822,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34024,500000,USA,1,0,2554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34025,100948403,USA,10,4141,5111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34026,2205565,Other,1,0,5476,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34027,17000000,USA,1,0,4746,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34028,1000000,USA,1,0,904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34029,4930800,USA,3,1361,4746,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34030,20535582,USA,10,1952,1490,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34031,20000000,USA,1,0,6937,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34032,819500,USA,1,0,1724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34033,200000,USA,1,0,2823,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34034,29900000,USA,5,3034,6572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34035,85000000,USA,3,863,3166,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34036,18500000,USA,2,401,3850,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34037,12700000,USA,1,0,4746,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34038,73892358,USA,3,1438,8398,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34039,260000,USA,1,0,1889,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34040,67700000,USA,1,0,1826,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34041,550000,USA,1,0,789,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34042,1600000,Other,2,1114,2051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34043,11500000,Other,1,0,1423,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34044,12500000,USA,4,700,5476,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34045,400000,USA,1,0,3650,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34046,2000000,USA,3,785,1520,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34047,14350000,USA,1,0,1215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34048,1000000,Other,1,0,552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34049,144499999,USA,6,1723,2585,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34050,1000000,USA,1,0,2189,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34051,6198004,USA,5,1072,4015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34052,130450,Other,1,0,1422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34053,26500000,USA,2,2681,4930,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34054,2500000,USA,1,0,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34055,3678640,Other,2,265,1824,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34056,155379,Other,2,162,2785,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34057,17000000,USA,1,0,1824,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34058,30500000,USA,3,684,4015,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34059,6234609,USA,5,1306,2951,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34060,7000000,USA,1,0,4005,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34061,1708800,USA,2,712,1848,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34062,8875000,USA,1,0,733,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34063,1500000,USA,1,0,1485,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34064,710710,USA,1,0,1824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34065,1285623,Other,1,0,1871,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34066,4417566,USA,2,219,5476,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34067,42000000,USA,6,1891,2344,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34068,600000,USA,3,1281,2189,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34069,7000000,USA,1,0,4746,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34070,7800000,USA,2,145,615,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34071,76707156,USA,9,2612,4015,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34072,420000,USA,2,512,4381,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34073,250000,USA,1,0,6572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34074,289998,USA,1,0,2920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34075,5469500,USA,4,1547,3650,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34076,36896077,USA,7,2146,4015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34077,21855782,Other,4,2138,3660,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34078,2624280,Other,2,308,1824,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34079,70391,Other,2,241,841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34080,1515615,USA,1,0,4015,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34081,75000000,Other,1,0,554,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34082,100000,USA,2,394,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34083,50000,USA,1,0,2554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34084,50000,USA,1,0,1824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34085,27700000,USA,2,286,4746,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34086,6225932,USA,1,0,5111,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34087,15550000,USA,2,105,2554,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34088,24200000,USA,3,903,5476,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34089,7900000,Other,2,124,1184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34090,31725050,Other,3,1166,2554,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34091,1700000,USA,1,0,5476,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34092,25000,USA,1,0,635,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34093,2000000,USA,1,0,1399,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34094,3000000,USA,1,0,1890,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34095,791849,Other,5,260,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34096,3413113,USA,3,681,2189,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34097,150000,USA,1,0,1476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34098,3000,USA,1,0,548,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34099,1000000,USA,1,0,887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34100,1225000,USA,1,0,1154,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34101,15000000,USA,1,0,6207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34102,383940,Other,1,0,1824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34103,680611554,USA,1,0,1965,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34104,3000000,USA,1,0,6572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34105,2785000,USA,2,215,7668,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34106,8292558,USA,2,262,1093,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34107,1572327,Other,1,0,1490,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34108,10322726,USA,4,1041,3285,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34109,2000000,USA,1,0,609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34110,3600000,USA,1,0,2920,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34111,1643835,Other,1,0,2189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34112,10250000,USA,1,0,6572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34113,100000,USA,1,0,485,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34114,3150000,USA,2,28,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34115,4450000,USA,2,436,1704,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34116,1448700,Other,1,0,3316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34117,10064136,USA,1,0,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34118,840000,USA,2,722,1824,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34119,13201397,Other,2,614,2483,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34120,1000000,USA,1,0,2189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34121,400000,USA,2,437,2920,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34122,1630000,Other,1,0,1255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34123,3100000,USA,1,0,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34124,19009671,USA,3,2981,5873,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34125,97600000,USA,6,3053,6207,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34126,57003656,Other,5,2951,4229,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34127,65000000,USA,6,1437,4015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34128,130000,Other,1,0,1093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34129,19000000,Other,2,236,2554,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34130,40000000,USA,1,0,5476,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34131,88999997,USA,3,2693,3128,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34132,850000,Other,2,153,1977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34133,2016300,Other,1,0,2523,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34134,65000000,USA,1,0,6207,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34135,2500,Other,1,0,1513,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34136,100000,USA,1,0,912,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34137,4800000,USA,1,0,4381,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34138,111000,USA,4,701,1217,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34139,2000000,Other,1,0,1824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34140,15000000,USA,1,0,6572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34141,800000,Other,1,0,2316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34142,100000,USA,1,0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34143,1359471,USA,1,0,1459,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34144,6750000,USA,1,0,3650,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34145,2294067,USA,2,582,9129,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34146,2920000,Other,1,0,3285,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34147,17000000,USA,2,1949,5660,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34148,300000,Other,1,0,2180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34149,18750000,USA,2,1736,3650,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34150,72000000,USA,4,858,2189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34151,580000000,USA,4,2834,3316,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34152,16000000,USA,1,0,2009,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34153,600000,USA,1,0,1399,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34154,2000000,USA,1,0,424,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34155,11748712,Other,1,0,1616,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34156,4383764,Other,5,2042,2768,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34157,3600000,USA,1,0,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34158,3707000,USA,3,536,5842,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34159,4700000,USA,1,0,674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34160,18992723,Other,3,649,2189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34161,8107500,Other,3,272,1098,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34162,1320000,USA,1,0,484,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34163,9999997,USA,1,0,2476,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34164,5000000,USA,1,0,2920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34165,1000000,Other,1,0,1583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34166,1441564,USA,2,414,4015,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34167,1300000,USA,1,0,413,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34168,2800000,USA,3,1961,4381,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34169,5000000,USA,1,0,728,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34170,592000,Other,1,0,5476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34171,775000,USA,6,965,1520,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34172,2550000,Other,2,76,2889,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34173,525000,USA,3,283,1192,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34174,1000000,USA,1,0,1598,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34175,7874999,USA,2,254,2423,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34176,600000,Other,1,0,820,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34177,1200000,USA,1,0,728,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34178,1250500,USA,2,576,2189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34179,6000000,Other,1,0,3650,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34180,100000,USA,1,0,1289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34181,400000,USA,3,673,2130,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34182,1386731,Other,2,689,1093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34183,6083087,USA,1,0,609,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34184,148080,Other,1,0,3226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34185,344638,USA,2,793,3619,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34186,40000,Other,1,0,1215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34187,1000000,Other,1,0,1093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34188,10500000,USA,1,0,2434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34189,2000000,USA,2,397,4657,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34190,371696,Other,1,0,1832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34191,41157,Other,2,178,1643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34192,54068,Other,1,0,1093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34193,300000,USA,1,0,638,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34194,9600000,Other,1,0,6207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34195,2100000,Other,2,691,1824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34196,40000,Other,1,0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34197,134250,Other,1,0,2547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34198,37535089,USA,6,2339,3650,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34199,30000000,Other,1,0,3650,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34200,500000,USA,1,0,850,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34201,3650000,USA,2,375,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34202,600000,USA,2,334,2038,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34203,134191580,USA,5,1918,3254,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34204,152842,Other,1,0,806,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34205,2000000,USA,1,0,5842,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34206,2000000,USA,1,0,5111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34207,12000000,USA,1,0,3228,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34208,17440736,Other,3,1301,2981,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34209,1000000,Other,1,0,2860,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34210,950000,USA,2,548,973,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34211,3401479,Other,3,1066,1824,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34212,625000,Other,2,212,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34213,1271300,Other,1,0,2281,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34214,4977547,Other,1,0,1824,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34215,30000,Other,1,0,2131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34216,3450673,USA,2,44,1277,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34217,12000000,USA,1,0,4746,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34218,4000000,Other,1,0,2554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34219,2000000,USA,3,362,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34220,30000,Other,1,0,516,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34221,500000,Other,1,0,2414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34222,668000,USA,2,180,1673,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34223,30000000,Other,1,0,1824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34224,150000,Other,1,0,2920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34225,100000,Other,1,0,2297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34226,18650000,USA,3,2257,4015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34227,4570840,USA,1,0,2829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34228,7650000,USA,3,659,2059,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34229,136415300,USA,11,2520,3925,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34230,15000000,USA,1,0,3985,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34231,35000,USA,4,91,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34232,301530839,USA,9,1671,3650,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34233,100000,Other,1,0,963,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34234,7700000,USA,2,522,1824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34235,1100000,USA,1,0,1399,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34236,3100000,Other,2,519,1731,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34237,2510000,USA,3,1028,2477,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34238,12000000,USA,3,925,3469,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34239,166774,Other,1,0,1581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34240,28660003,USA,6,2019,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34241,60000000,USA,1,0,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34242,8000000,USA,1,0,441,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34243,15000000,Other,2,721,8712,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34244,5000000,USA,1,0,3431,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34245,30000000,USA,1,0,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34246,130000000,USA,6,1210,4381,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34247,447496,Other,3,1120,1946,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34248,3500000,Other,2,183,3285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34249,698135,Other,2,667,1824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34250,25000,Other,1,0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34251,35000000,USA,1,0,1779,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34252,2000000,Other,2,58,1643,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34253,2300000,USA,2,0,1824,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34254,394000,Other,1,0,2766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34255,10660000,USA,5,1225,4381,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34256,4359346,USA,3,1274,4015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34257,120000,USA,1,0,2744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34258,8025000,USA,3,1237,5782,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34259,1146717,USA,1,0,2466,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34260,27337143,USA,5,2003,2477,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34261,4000000,USA,1,0,3389,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34262,6000,Other,1,0,1161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34263,25000,USA,1,0,1093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34264,6000000,Other,2,343,2085,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34265,662152,Other,2,266,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34266,82771,Other,1,0,2920,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34267,2205124,USA,3,860,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34268,3000000,Other,1,0,1003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34269,7861607,Other,2,135,4377,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34270,24300000,Other,2,317,2189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34271,3601000,USA,4,1255,3285,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34272,3000000,USA,1,0,1674,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34273,2500000,USA,1,0,583,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34274,2752400,Other,1,0,5111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34275,200000,Other,2,0,2189,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34276,1400000,USA,1,0,1459,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34277,411712,Other,1,0,1093,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34278,1900000,USA,1,0,1643,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34279,85000,Other,1,0,2516,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34280,540000,USA,1,0,1480,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34281,280000,USA,2,453,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34282,125000,USA,1,0,1459,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
